ids,titles,Date
Wk5Vd9DSOr8,Hannity Admits He Doesn&#39;t Vet What He Say on Air,2020-12-06 21:00:05+00:00
7aSew-Id3xI,"Ivanka Trump Deposed, Trump Allies Discouraging Voting in Georgia, &amp; Much More!",2020-12-06 18:30:01+00:00
bU2gNUsW-j8,Trump Press Secy Goes Completely Insane,2020-12-06 01:15:02+00:00
7QVtKtKbfUg,Fox Host SHREDS Trump&#39;s Earlier Fox News Lies,2020-12-05 21:00:03+00:00
59LOVyglYmk,Trump Will Defund ENTIRE MILITARY If He Can&#39;t Punish the Internet,2020-12-04 01:15:00+00:00
iNp7LiXqt5g,Rudy Giuliani Farts at HUMILIATING Trump Fraud &quot;Hearing&quot;,2020-12-03 21:00:09+00:00
crFoISXLlZ0,LIVE URGENT: Trump Lawyer Rudy Giuliani Testifies,2020-12-03 00:04:46+00:00
7qTxVluUKmw,"Trump Loses Mind in Lunatic Tweetstorm, Says CANCEL ELECTION",2020-12-01 21:00:01+00:00
CtdwJyTOKMo,Trump Blames &quot;Massive Dumps&quot; in Lunatic Interview,2020-11-30 21:00:02+00:00
MMo9mXqnMLA,Trump&#39;s Voter Fraud &quot;Proof&quot; Lists Towns in Wrong State,2020-11-29 21:00:02+00:00
YCZOpTmosbs,Trump&#39;s Loss Throws Republican Party Into Chaos,2020-11-29 01:15:00+00:00
Zmmctph1P3c,Can Donald Trump Beat Joe Biden with Faithless Electors?,2020-11-27 23:45:00+00:00
KDZIQ8FrDT0,Will Trump Resign So Pence Can Pardon Him?,2020-11-26 23:45:00+00:00
vzbrRZjfc04,Donald Trump Gives Delusional 64-Second Press Conference,2020-11-25 22:30:03+00:00
5oMNCF7LoR0,LIVE URGENT: Trump &amp; Giuliani at Voter &quot;Fraud&quot; Hearing,2020-11-25 18:46:32+00:00
2_NbMtUPZS0,Biden is Stealing the Spotlight and Trump is FURIOUS,2020-11-25 03:30:00+00:00
0O9TuInSrbQ,"Trump Out of Control, Blurts Out &quot;I Won!&quot;",2020-11-23 21:00:00+00:00
2Ct76Mi2Ln8,Delusional Caller Furious With My Lies,2020-11-23 03:30:01+00:00
jQTXHkLuqpI,Trump PANICKING Over His Massive Debt,2020-11-22 21:00:11+00:00
YRKiVjofQy8,Obama Likens Trump to Child in Brutal Interview,2020-11-21 23:45:00+00:00
yXStUKgTAKU,"WHOA, Donald Trump Lost By A LOT",2020-11-19 23:45:04+00:00
0kUT7w8-jpo,LIVE URGENT: Trump Republican Press Conference,2020-11-19 18:39:48+00:00
VpQq1U-pmNo,Trump Press Secy Can&#39;t Stop Humiliating Herself,2020-11-18 21:00:03+00:00
Z0y1OFPn48c,Chris Wallace CRUSHES His Own Fox News Colleague,2020-11-18 01:15:01+00:00
EtqcWJQxwCE,Trump Considered Bombing Iran Last Week,2020-11-17 23:45:01+00:00
XHxx-IO1qEY,"LIVE URGENT: Trump in Hiding, Republicans Speak to Media",2020-11-17 23:20:38+00:00
0HM5ldxx1P4,You Are NOT GOING TO BELIEVE This $&amp;!T,2020-11-17 03:30:01+00:00
yAkbDqD-hMM,Trump Furious With Fox While They Continue Insanity,2020-11-17 01:15:05+00:00
HYJckfam0HI,OOPS: Trump Almost Accidentally Concedes,2020-11-16 21:00:03+00:00
EaEnAvxeUqs,Trump Ruining Relationships,2020-11-16 03:30:00+00:00
HA2W_vBa8RA,Will Rogue Electors Overturn Election to Trump?,2020-11-15 18:30:03+00:00
52Z2wxD3KDE,"With Trump Losing, What Happens to Republicans?",2020-11-15 04:45:00+00:00
clcJ2JjIL_E,RED FLAG? Trump Firing Military Advisors,2020-11-15 02:00:03+00:00
04zbIA0qw7o,Will Trump Militias Face Off Against Military?,2020-11-14 17:00:01+00:00
CLz7V4ls12U,Could Faithless Electors Give Election to Trump?,2020-11-14 01:15:00+00:00
vd0JMQIblHI,"Vaush EXPLODES on Socialism, Trump, Biden, Debating Fascists",2020-11-13 23:45:01+00:00
dZWPJpEi0ww,The World is Starting to Ignore Trump,2020-11-13 21:00:05+00:00
Kx85NYRTgtY,"So Like, Can We Remove Amy Coney Barrett?",2020-11-13 17:00:06+00:00
REJbsTpI_74,Trump is &quot;Fragile&quot; After Election Loss,2020-11-13 01:15:00+00:00
oy_feA1Rnzo,"LIVE BREAKING: No Voter Fraud Found, Coronavirus EXPLODES",2020-11-12 23:38:07+00:00
Vnw9q8khOlM,"Trump Fraud &quot;Whistleblower&quot; Recants, Then Recants Again?",2020-11-12 03:30:01+00:00
iMABfmK-ThA,Fox News Humiliates Itself with Trump Fraud Disinformation,2020-11-11 22:30:01+00:00
Vnw9q8khOlM,"Trump Fraud &quot;Whistleblower&quot; Recants, Then Recants Again?",2020-11-12 03:30:01+00:00
iMABfmK-ThA,Fox News Humiliates Itself with Trump Fraud Disinformation,2020-11-11 22:30:01+00:00
XvVFiIJsiMw,Joe Biden LAUGHS at Trump&#39;s Hilarious Coup Attempt,2020-11-11 21:00:07+00:00
p5NgQ-A4ph4,Donald Trump Doesn&#39;t Like Losers,2020-11-11 17:00:17+00:00
Zn6w9yHK5u8,LOL: Trump is About to Restart MAGA Rallies!,2020-11-11 03:30:01+00:00
Jj5fpOjHx3I,"Trump TRIGGERED, Wildly Claims He Won EVERYTHING",2020-11-10 21:00:07+00:00
_43tsy8eEbY,"President-Elect Joe Biden Addresses the Nation, Trump Tweets",2020-11-09 23:45:00+00:00
H7GlWDc72TY,LIVE BREAKING: Donald Trump FRAUD Press Conference w/ Kayleigh McEnany,2020-11-09 22:09:56+00:00
oRnvE8-6PzE,Steve Bannon BANNED for Saying Behead Fauci,2020-11-08 23:00:15+00:00
oH3jShniiaw,LIVE BREAKING: President-Elect Joe Biden Addresses the Nation,2020-11-08 02:54:16+00:00
Rsro9weVacc,Donald Trump Jr Calls for &quot;Total War&quot; in Unhinged Tweet,2020-11-07 21:00:02+00:00
0J-qUE6XQRI,MUST SEE: Trump Supporter Calls In,2020-11-07 03:00:00+00:00
rt7lZsr_tmI,LIVE BREAKING: 2020 Election Results | Donald Trump vs. Joe Biden,2020-11-06 23:58:30+00:00
5V66irNX70k,Trump Staff Had to Explain Stopping the Count is BAD for Him,2020-11-06 23:00:00+00:00
a0ORLGRR2Ok,"Still Counting Ballots, Trump Loses It 11/5/20",2020-11-06 02:00:01+00:00
GdfYc5B0geQ,Trump&#39;s Lunatic Christian Adviser Strikes Demons for Victory,2020-11-06 01:00:01+00:00
DFjeoJFagNw,LIVE BREAKING: 2020 Election Results | Donald Trump vs. Joe Biden,2020-11-06 00:21:49+00:00
CN_WjQ5REdQ,Joe Biden Gives Completely Sane Speech As Trump Implodes,2020-11-05 22:00:03+00:00
zcLd-f5JzOs,Trump Declares Victory Despite No Winner Yet 11/4/20,2020-11-05 02:00:04+00:00
u2ZPPj0U5DY,RED ALERT: Hundreds of Thousands of Ballots MISSING,2020-11-04 21:00:09+00:00
PoLw5sJ3LIk,Trump to Barricade Himself at White House Tonight,2020-11-03 23:00:05+00:00
nYQQhIqZ_cg,Final Trump Rallies a Humiliating House of Horrors,2020-11-03 22:00:17+00:00
MCFZrNGPSGg,FINAL Biden vs Trump 2020 Prediction,2020-11-03 21:00:04+00:00
4tMKa0SgAeU,It&#39;s Time to Remove Donald Trump for Good,2020-11-03 19:00:00+00:00
a2bIgdzhJgs,Final Trump Rallies Set Record for Humiliation,2020-11-02 21:15:00+00:00
iqXLPnuL0Tg,Why Didn&#39;t the Chief Justice Swear In Amy Coney Barrett?,2020-11-02 03:30:02+00:00
Hf4eK34qWzo,Lunatic Pastor: Christians Now Immune From Coronavirus,2020-10-31 22:45:00+00:00
yW01hmMS19I,"LIVE: URGENT Donald Trump, Barack Obama, Kamala Harris Rally",2020-10-31 20:24:30+00:00
uf8GaX6fZJs,Is It Possible Trump &amp; Family Will Go to Prison?,2020-10-31 16:00:19+00:00
qW7m3FEkPAM,"As Predicted, Q3 GDP Growth &quot;Best in History&quot;",2020-10-30 00:15:02+00:00
kUGW_41rLwI,Humiliating Trump Rally Goes Horribly Wrong,2020-10-29 21:30:00+00:00
DoqZxLQ-wyQ,Tucker: Hunter Biden Conspiracy Proof Lost in the Mail,2020-10-29 20:00:01+00:00
sGsLnny3OKg,"Douglas Murray on Donald Trump, Free Speech, Identity Politics",2020-10-29 02:30:01+00:00
2E0zVTcimug,Elderly Trumpists Get Hypothermia at Lunatic Rally,2020-10-28 20:00:00+00:00
vJMCXBQSfuU,Jared Kushner: Blacks Don&#39;t Want to Be Successful,2020-10-28 19:00:14+00:00
u6gWzPpuloQ,Trump Tells People They Can Change Votes After Voting,2020-10-28 00:15:06+00:00
kVEbxlD7HPw,LIVE Donald Trump URGENT MAGA Rally,2020-10-26 22:22:39+00:00
PzKnHjmc4rk,Trump 60 Minutes Meltdown Sets New Record for Shame,2020-10-26 20:00:06+00:00
LYMf9FmZwPw,What Happens to Bullies After High School?,2020-10-25 21:30:01+00:00
A0VSCPIx3RA,Trump Calls Reporter &quot;Criminal&quot; for Asking a Question,2020-10-25 20:00:00+00:00
zgVJR5YdG7g,What Happens to Republicans After Trump?,2020-10-25 02:30:05+00:00
dH-GHHHJwgY,Michael Cohen Confirms Rudy Giuliani &quot;Drunk All the Time&quot;,2020-10-24 21:30:00+00:00
RWKo2xVMQE0,US Marine Calls In: Why Do Republicans Use Us as Props?,2020-10-24 02:30:01+00:00
vo4hvW9feQU,Trump Eviscerated by Biden in Brutal Final Debate,2020-10-23 15:00:14+00:00
YNQ5z6TnTUM,Rudy Giuliani Caught with Hand In Pants with Borat&#39;s Daughter,2020-10-22 21:30:01+00:00
GyWayadoTmg,Obama Brutally Destroys &amp; Triggers Trump,2020-10-22 20:00:02+00:00
yjG1B7153z8,LIVE: Donald Trump URGENT Rally in Pennsylvania,2020-10-21 00:43:20+00:00
VmbAuBGtArg,Pete Buttigieg Delivers Epic Smackdowns on Fox News,2020-10-20 22:45:00+00:00
uSj765kNfTg,BREAKING: Trump&#39;s Mic Will Be MUTED While Biden Speaks,2020-10-20 21:30:01+00:00
94gl1qafKH4,Trump WINNING Mail-In &amp; Early Voting in Key States,2020-10-19 21:30:01+00:00
ig2e27m_GDg,"Fauci EXPLODES: Trump Campaign &quot;Harassing Me, I Will Not Quit&quot;",2020-10-18 20:00:10+00:00
38XFNQG8xQ8,Can Nobody See the Problem with Eric Trump?,2020-10-17 02:30:01+00:00
MOlqo7BlwCY,Republican Governor WON&#39;T Support Tump,2020-10-16 21:30:00+00:00
fLptS3d1GH4,Jake Tapper LAUGHS in Trump Adviser&#39;s Face,2020-10-15 21:30:01+00:00
PVvY1W_bgUM,LIVE: Donald Trump MAGA Rally in Iowa,2020-10-15 00:55:11+00:00
4B17F3z-ukg,Trump Can&#39;t Answer ONE QUESTION During Bogus &quot;Medical Exam&quot;,2020-10-13 22:45:01+00:00
xHzLpis-Ekw,WARNING: Biden WORSE Than Hillary in Key Trump States,2020-10-13 21:30:02+00:00
9UWHxViMD8M,Trump Threatens to Kiss Audience at Degenerate Corona-Rally,2020-10-13 20:00:01+00:00
dCRYVlsdhPQ,"If Trump Loses, Will He Go Insane During Lame Duck Period?",2020-10-12 22:45:01+00:00
8f2Yhz5umW4,"America in RAPID Decline, MUST Remove Trump",2020-10-12 20:00:01+00:00
L9DGgi3dBJM,Rudy Giuliani CAN&#39;T STOP COUGHING on Fox News,2020-10-11 20:00:01+00:00
OdCgagooaTw,"Trump Wasn&#39;t Tested, Likely Had Virus During Debate",2020-10-10 20:00:02+00:00
mrVzPHMAX_U,Trump Humiliates Himself in Farcical Fox Interview,2020-10-08 22:45:01+00:00
K25KBr4RXb4,"Trump Gets 100,000 Ballots Thrown Out",2020-10-08 02:30:03+00:00
jXOSeFytsF8,Doctor: Trump Needs Psychiatric Evaluation,2020-10-08 00:15:00+00:00
DmBpJKwEji0,Trump Press Secy Infected After Maskless Rants,2020-10-07 19:00:04+00:00
X3qBK_7GF3o,Anthony Scaramucci Tells All: Trump an &quot;Unstable Nutjob&quot;,2020-10-06 22:45:01+00:00
mSHT70k_ajY,Trump Delivers Lunatic Maskless Speech After Leaving Hospital,2020-10-06 21:30:01+00:00
VM_2XRd0IgA,Trump Gasping for Air After Leaving Hospital,2020-10-06 20:00:04+00:00
tUXF-hggzh4,Trump Video Appears Doctored to Remove Cough,2020-10-06 02:30:01+00:00
OqzxQEfHm-U,Trump&#39;s Doctor Caught Lying About Trump&#39;s COVID,2020-10-06 00:15:00+00:00
UokiffTOr5g,LIVE: Donald Trump Urgently LEAVES Hospital,2020-10-05 23:49:25+00:00
tt6atA4GKfM,SHOCK: Biden Lead Over Trump DOUBLES After Debate,2020-10-05 22:45:01+00:00
vTHrWv0-AG8,How Can Trumpists Think Trump Won the Debate?,2020-10-05 01:00:05+00:00
M7F4Wv5GreA,What If Anarchy &amp; Civil War Break Out After Election?,2020-10-04 19:00:02+00:00
zNaOg1luBBA,LIVE: Trump&#39;s Doctor Urgent Update from Hospital,2020-10-03 16:29:14+00:00
JHhvA6dzswc,LIVE PANIC: Donald Trump In Hospital with Coronavirus,2020-10-02 22:51:45+00:00
K2u8tN_i8mQ,LIVE PANIC: Donald Trump Has Coronavirus,2020-10-02 22:13:36+00:00
hcVWHvqqN-c,Host Reminds Ted Cruz Trump Called His Wife Ugly,2020-10-02 21:30:03+00:00
EYcWC08av7A,Trump So Unhinged Debate Rules Are Changing,2020-10-01 21:30:00+00:00
oECwiSwm8u0,Unhinged Trump Falls Apart at Sick Rally,2020-10-01 20:00:03+00:00
IWND3xq4tWk,Trump&#39;s Businesses Are Collapsing,2020-10-01 02:30:01+00:00
7MAsgqsD6Cw,Trump Could Be More Than $1 Billion in Debt,2020-10-01 00:15:00+00:00
BGnbDag8Els,"Trump PANICKING, Accused of Laundering $170 Million",2020-09-29 20:00:01+00:00
T0xXMfKGAHY,Softball Trump Fox Interview Goes Horribly Wrong,2020-09-27 20:00:03+00:00
BUzdh6Q58dA,LIVE: Donald Trump URGENTLY Speaks to Supporters,2020-09-24 22:25:30+00:00
YkwqZM4W_co,LIVE: Donald Trump URGENTLY Speaks to the Media,2020-09-23 23:07:46+00:00
P-Wa8i73mgs,"Manic Trump Humiliated on Fox News, Incoherent",2020-09-22 02:30:04+00:00
XccYtcSWp2U,Trump&#39;s Brain Crumbles in Worst Rally in History,2020-09-21 22:45:01+00:00
c2cv5vA8O5Q,Australian Caller: Trump is a Global Laughingstock,2020-09-18 21:30:01+00:00
Ds3gQEeo4PI,David Pakman EN ESPAÑOL! [English Subtitles],2020-09-17 22:45:00+00:00
ucpRRanFI-w,LIVE: Donald Trump URGENTLY Panders to Hispanic Voters,2020-09-14 22:21:06+00:00
8DS3VBkhI9Q,LIVE: Donald Trump URGENT 2020 Rally,2020-09-11 01:19:54+00:00
TUrfVeXENSk,Trump Fox Interview Sets Record for Most Humiliating,2020-09-10 20:00:02+00:00
BliU4aR1CMU,Republicans Worried Trump is Planning a Coup,2020-09-09 22:45:01+00:00
Xz04LjsYOns,Cohen: Trump Will Resign So Pence Can Pardon Him,2020-09-09 21:30:02+00:00
QFuL7ouMXAk,Trump Coronarally Becomes Humiliating Implosion,2020-09-09 20:00:03+00:00
vN65MItWvYQ,"LIVE: Donald Trump 2020 Rally, UNHINGED",2020-09-09 01:00:35+00:00
hXh65PBIvms,Biden Unleashes Wrath on Trump &amp; His Conspiracy Theorists,2020-09-08 02:30:01+00:00
HxcSc9dKa-I,Trump HUMILIATED: Sources Are Lying AND Don&#39;t Exist,2020-09-07 21:30:00+00:00
2UuwAUURkoU,What If Trump &quot;Claims&quot; Victory After Losing?,2020-09-07 02:30:00+00:00
Hblc81UzyhE,Americans Are TRAPPED in the United States,2020-09-05 21:30:01+00:00
e_rvZzPAh4A,Fox Poll SHOCK: Trump Losing Everything,2020-09-03 21:30:02+00:00
BUVdRr39dN8,CRISIS ACTOR: Trump Gets Fake Business Owner for Photo Op,2020-09-02 22:45:00+00:00
7-DwrnwoaB0,BREAKING: Trump Denies Stroke Sent Him to Hospital,2020-09-02 20:00:02+00:00
4jnb4IKyuig,Trump&#39;s Most Blatant Act of Racial Incitement,2020-09-02 00:15:01+00:00
6bvj6qgcwoo,"Trump Triggered, Falsely Claims Biden is &quot;Plunging&quot;",2020-09-01 21:30:00+00:00
aT2acBLeyR4,Trump Interview So Humiliating Even Fox Host Can&#39;t Save Him,2020-09-01 20:00:01+00:00
o2iEbBkQWHk,Kellyanne Admits Trump Thinks Violence Helps Him Win,2020-09-01 02:30:06+00:00
uqbOcZ1Hfl8,Why Are the Most &quot;Dangerous&quot; Cities Run by Democrats?,2020-08-31 01:00:04+00:00
mz_ukXOP9NQ,"Kellyanne Conway Quits, Daughter Claims Abuse",2020-08-30 20:00:09+00:00
INNM_JpmMOQ,Donald Trump Jr. Denies RNC Speech Fueled by Cocaine,2020-08-28 02:30:01+00:00
18AXmWK5ti8,Trump&#39;s Convention Becomes Dangerous on Day 3,2020-08-27 20:00:01+00:00
48plzgNbMR4,Don Jr Thinks Trump Loses in November &amp; Gets Indicted,2020-08-25 21:30:00+00:00
DE2fphZn5j4,"BREAKING: Biden Interviewed, Doesn&#39;t Implode, Completely Coherent",2020-08-24 21:30:00+00:00
4lM-KI5UChI,Furious Trumpist Arrested for Chasing People,2020-08-22 00:15:00+00:00
sUs6N-w-G8g,"Trump TRIGGERED by Obama DNC Speech, Implodes",2020-08-20 20:00:13+00:00
ApLiercSK9Q,LIVE: Donald Trump URGENTLY Speaks to Media,2020-08-19 23:00:39+00:00
zxyGiXh-I0g,Trump Demands 8 More Years at House of Horrors Rally,2020-08-19 20:00:22+00:00
_SqW6RzRgHc,"Trump SURGES in New Poll, Approval SPIKES",2020-08-18 22:45:02+00:00
7A_YWCqAVe8,Trump Campaign Now Tweeting Mugshots of Black People,2020-08-14 21:30:00+00:00
gslRs7uRc5Y,Kamala Birthers IMMEDIATELY Come Out,2020-08-14 20:00:08+00:00
MoM2MzeC8T0,Fox Host Makes Joe Biden Death Threat?!,2020-08-14 02:30:01+00:00
EGnFdJ9rv94,LIVE: URGENT Trump Press Conference,2020-08-13 22:49:19+00:00
tXhaeMJrSGE,Trump in Trouble: Biden &amp; Harris Sound Normal at 1st Event,2020-08-13 21:30:04+00:00
QLKom__Wh3Y,Trump Struggling to Speak As Brain Fails,2020-08-12 21:30:00+00:00
HylAwaiQ3s8,LIVE: Donald Trump URGENTLY Speaks to the Media,2020-08-10 23:30:35+00:00
6YwLmhJ3xeg,Trump COLLAPSES Into Conspiracies at Bizarre Presser,2020-08-06 20:00:01+00:00
hDpDfu-Trxo,"Florida Stopped Testing, California Under-Reporting Cases",2020-08-06 00:15:01+00:00
KGkPuriDepw,LIVE: Donald Trump Erratically Speaks to Media,2020-08-05 22:25:14+00:00
N6rHlX3K9N4,Trump Lies for 5 Straight Minutes During Whacked Briefing,2020-08-04 21:30:03+00:00
ywa1fqPVp9o,Trump Humiliated In Worst Interview in History,2020-08-04 20:00:06+00:00
rzoYZNaqydQ,Shock Poll: Trump Now Losing in Georgia,2020-08-04 19:00:07+00:00
fIwC7mRs4xo,WARNING: Trump Sabotaging Postal Service to Steal Election,2020-07-31 20:00:07+00:00
BmAJ8DURmzs,Trump Brags About His Reading Comprehension,2020-07-30 22:45:00+00:00
lnoN6JVi-P8,Trump Campaign Laundering Millions to His Own Family,2020-07-30 02:30:04+00:00
3qAtK1ZvRKk,Trump Doubles Down on Demon Sex Doctor,2020-07-29 21:30:00+00:00
lphvKhHHeD4,LIVE: Donald Trump Urgent Press Conference,2020-07-29 21:08:31+00:00
wzWFIGoXMWo,"Trump Made Up the Entire First Pitch Thing, Never Existed",2020-07-29 00:15:01+00:00
TUrfVeXENSk,Trump Fox Interview Sets Record for Most Humiliating,2020-09-10 20:00:02+00:00
BtsrOMBXub8,SHOCK: Trump Losing Ohio in REPUBLICAN Poll,2020-09-10 00:15:00+00:00
BliU4aR1CMU,Republicans Worried Trump is Planning a Coup,2020-09-09 22:45:01+00:00
Xz04LjsYOns,Cohen: Trump Will Resign So Pence Can Pardon Him,2020-09-09 21:30:02+00:00
QFuL7ouMXAk,Trump Coronarally Becomes Humiliating Implosion,2020-09-09 20:00:03+00:00
vN65MItWvYQ,"LIVE: Donald Trump 2020 Rally, UNHINGED",2020-09-09 01:00:35+00:00
hXh65PBIvms,Biden Unleashes Wrath on Trump &amp; His Conspiracy Theorists,2020-09-08 02:30:01+00:00
HxcSc9dKa-I,Trump HUMILIATED: Sources Are Lying AND Don&#39;t Exist,2020-09-07 21:30:00+00:00
2UuwAUURkoU,What If Trump &quot;Claims&quot; Victory After Losing?,2020-09-07 02:30:00+00:00
Hblc81UzyhE,Americans Are TRAPPED in the United States,2020-09-05 21:30:01+00:00
e_rvZzPAh4A,Fox Poll SHOCK: Trump Losing Everything,2020-09-03 21:30:02+00:00
BUVdRr39dN8,CRISIS ACTOR: Trump Gets Fake Business Owner for Photo Op,2020-09-02 22:45:00+00:00
7-DwrnwoaB0,BREAKING: Trump Denies Stroke Sent Him to Hospital,2020-09-02 20:00:02+00:00
4jnb4IKyuig,Trump&#39;s Most Blatant Act of Racial Incitement,2020-09-02 00:15:01+00:00
6bvj6qgcwoo,"Trump Triggered, Falsely Claims Biden is &quot;Plunging&quot;",2020-09-01 21:30:00+00:00
aT2acBLeyR4,Trump Interview So Humiliating Even Fox Host Can&#39;t Save Him,2020-09-01 20:00:01+00:00
o2iEbBkQWHk,Kellyanne Admits Trump Thinks Violence Helps Him Win,2020-09-01 02:30:06+00:00
uqbOcZ1Hfl8,Why Are the Most &quot;Dangerous&quot; Cities Run by Democrats?,2020-08-31 01:00:04+00:00
mz_ukXOP9NQ,"Kellyanne Conway Quits, Daughter Claims Abuse",2020-08-30 20:00:09+00:00
INNM_JpmMOQ,Donald Trump Jr. Denies RNC Speech Fueled by Cocaine,2020-08-28 02:30:01+00:00
18AXmWK5ti8,Trump&#39;s Convention Becomes Dangerous on Day 3,2020-08-27 20:00:01+00:00
48plzgNbMR4,Don Jr Thinks Trump Loses in November &amp; Gets Indicted,2020-08-25 21:30:00+00:00
DE2fphZn5j4,"BREAKING: Biden Interviewed, Doesn&#39;t Implode, Completely Coherent",2020-08-24 21:30:00+00:00
4lM-KI5UChI,Furious Trumpist Arrested for Chasing People,2020-08-22 00:15:00+00:00
sUs6N-w-G8g,"Trump TRIGGERED by Obama DNC Speech, Implodes",2020-08-20 20:00:13+00:00
ApLiercSK9Q,LIVE: Donald Trump URGENTLY Speaks to Media,2020-08-19 23:00:39+00:00
zxyGiXh-I0g,Trump Demands 8 More Years at House of Horrors Rally,2020-08-19 20:00:22+00:00
_SqW6RzRgHc,"Trump SURGES in New Poll, Approval SPIKES",2020-08-18 22:45:02+00:00
7A_YWCqAVe8,Trump Campaign Now Tweeting Mugshots of Black People,2020-08-14 21:30:00+00:00
gslRs7uRc5Y,Kamala Birthers IMMEDIATELY Come Out,2020-08-14 20:00:08+00:00
MoM2MzeC8T0,Fox Host Makes Joe Biden Death Threat?!,2020-08-14 02:30:01+00:00
EGnFdJ9rv94,LIVE: URGENT Trump Press Conference,2020-08-13 22:49:19+00:00
tXhaeMJrSGE,Trump in Trouble: Biden &amp; Harris Sound Normal at 1st Event,2020-08-13 21:30:04+00:00
QLKom__Wh3Y,Trump Struggling to Speak As Brain Fails,2020-08-12 21:30:00+00:00
TN6ZTmXs0fk,The Unraveling of The United States,2020-08-11 19:00:03+00:00
HylAwaiQ3s8,LIVE: Donald Trump URGENTLY Speaks to the Media,2020-08-10 23:30:35+00:00
6YwLmhJ3xeg,Trump COLLAPSES Into Conspiracies at Bizarre Presser,2020-08-06 20:00:01+00:00
hDpDfu-Trxo,"Florida Stopped Testing, California Under-Reporting Cases",2020-08-06 00:15:01+00:00
KGkPuriDepw,LIVE: Donald Trump Erratically Speaks to Media,2020-08-05 22:25:14+00:00
N6rHlX3K9N4,Trump Lies for 5 Straight Minutes During Whacked Briefing,2020-08-04 21:30:03+00:00
ywa1fqPVp9o,Trump Humiliated In Worst Interview in History,2020-08-04 20:00:06+00:00
rzoYZNaqydQ,Shock Poll: Trump Now Losing in Georgia,2020-08-04 19:00:07+00:00
fIwC7mRs4xo,WARNING: Trump Sabotaging Postal Service to Steal Election,2020-07-31 20:00:07+00:00
oz5HzzAmNp4,Scared Coward Trump Backs Out of Throwing 1st Pitch,2020-07-27 22:45:03+00:00
1ohKqLGbuE4,Fauci&#39;s Family Gets &quot;Serious Threats&quot; as Trump Golfs,2020-07-27 21:30:01+00:00
8dYNNCEDY5E,OH NO: Trump Caught Lying About Jeffrey Epstein &amp; Prince Andrew,2020-07-24 20:00:03+00:00
VBGtG9xEoM8,"Trump Explains Cognitive Test, Forgets What It&#39;s Called",2020-07-23 20:00:07+00:00
98Zfe8DCIcQ,Trump Launches Brutal Attack on Indoor Plumbing,2020-07-22 00:15:00+00:00
sjx9Sr-hgNA,Doctor: Trump Cognitive Test SUPPOSED to Be Easy,2020-07-21 22:45:01+00:00
M5zLpLa-3WI,LIVE: Donald Trump Emergency Coronavirus Press Conference,2020-07-21 21:47:17+00:00
GdzDpHjjp6Y,The Tragic Death of Michael Brooks,2020-07-21 21:30:01+00:00
d2c9Et9sKnY,LIVE: Trump Press Secy Kayleigh McEnany Urgent Press Briefing,2020-07-21 15:50:47+00:00
FDxtWMmW490,"Dripping-Sweaty Trump Destroyed on Fox, Historic Implosion",2020-07-20 20:00:02+00:00
B2-x82-zuuc,America&#39;s Critical Thinking Crisis,2020-07-19 21:30:00+00:00
SK1xpCVY8KQ,What&#39;s the Point of No Return for Trump&#39;s Polling?,2020-07-19 03:45:00+00:00
l681T7C3oDg,Republicans Abandoning Trump Corona-Convention,2020-07-16 19:00:06+00:00
q3_34FPFnU4,"America Shutting Down, Chooses Reality Over Trump&#39;s Lies",2020-07-16 02:30:03+00:00
egcVCmHP4pU,"Trump Calls URGENT Press Conference, Disintegrates Instantly",2020-07-15 20:00:10+00:00
5KwcxOYKWck,Trump FAILS Second Attempt at EXACT Same Question,2020-07-14 02:30:00+00:00
bhqj6woxkUo,Tucker Carlson Setting Stage for Violence If Trump Loses,2020-07-08 21:30:03+00:00
uv4kZpcbLLY,"Florida BREAKS Case Record, Phoenix Admits Opened &quot;Too Early&quot;",2020-07-07 00:15:01+00:00
r8ZzxgNk7qs,Removing Trump Would Only Be the Beginning,2020-07-02 20:00:07+00:00
nusrOF3cp9U,"Insiders: Trump &quot;Fragile,&quot; May Drop Out",2020-06-30 20:00:09+00:00
TFLjDaj-mMg,Trump Softball Fox Interview Goes Horribly Wrong,2020-06-29 20:00:04+00:00
bt9V96sNFw0,"Desperate Trump Panics, Says He&#39;ll Send 2nd Stimulus Checks",2020-06-27 00:15:00+00:00
4LPtQF7Os_Q,Nurse Believes Trump Had a Stroke,2020-06-22 02:30:01+00:00
xyeQEoXYo_k,John Bolton is a Traitor,2020-06-18 22:45:01+00:00
2l4Ic8MEt1E,Republican Video About Trump&#39;s Health Goes Viral,2020-06-17 21:30:01+00:00
gVKq-7p7Wk4,"Unwell Trump Implodes, Claims We Have AIDS Vaccine",2020-06-17 20:00:16+00:00
D-9Hhl2OwX4,Trump Interview with Black Anchor Quickly Goes Bad,2020-06-15 20:00:01+00:00
DLhbPUCtJQo,SHOCK: Mitch McConnell LOSING in Kentucky Poll,2020-06-11 02:30:03+00:00
mtl5qC1mftA,Trump Throws Insane Tantrum Over Losing by 14 to Biden,2020-06-09 20:00:07+00:00
LFr4BlCLp2I,Does Kellyanne Conway Secretly Hate Trump?,2020-06-07 01:00:01+00:00
Kww7G_h3bWI,"Trump Wants to Send in Tanks, Pentagon Turns On Him",2020-06-05 02:30:02+00:00
KuuGHDAqWCs,Trump Flees To Bunker As Biden Visits Protesters,2020-06-01 22:45:00+00:00
